id,fdc_id,nutrient_id,amount,data_points,derivation_id,component,unit,data_type,food_item,food_category_id,publication_date
21115511,1750337,2048,38.485,,49.0,Energy (Atwater Specific Factors),KCAL,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115510,1750337,2047,38.485,,49.0,Energy (Atwater General Factors),KCAL,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115509,1750337,1005,1.293125,,49.0,"Carbohydrate, by difference",G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115508,1750337,1003,3.546875,,49.0,Protein,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115387,1750337,1260,0.0,8.0,1.0,SFA 6:0,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115372,1750337,2007,0.0,8.0,1.0,SFA 23:0,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115364,1750337,1226,13.69,8.0,1.0,Proline,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115314,1750337,1098,0.1078,13.0,1.0,"Copper, Cu",MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115350,1750337,1211,0.1281,8.0,1.0,Threonine,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115315,1750337,1100,0.0,8.0,1.0,"Iodine, I",UG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115286,1750337,1301,0.002313,8.0,1.0,SFA 24:0,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115293,1750337,1312,0.0,8.0,1.0,MUFA 24:1 c,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115322,1750337,1111,0.6814,13.0,1.0,Vitamin D2 (ergocalciferol),UG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115338,1750337,1414,0.0,8.0,1.0,PUFA 20:3 n-9,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115367,1750337,1232,0.0575,8.0,1.0,Cysteine,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115283,1750337,1293,1.154,8.0,1.0,"Fatty acids, total polyunsaturated",G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115399,1750337,1267,0.005625,8.0,1.0,SFA 20:0,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115357,1750337,1219,0.1419,8.0,1.0,Valine,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115344,1750337,1167,0.2356,8.0,1.0,Niacin,MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115282,1750337,1292,0.4163,8.0,1.0,"Fatty acids, total monounsaturated",G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115375,1750337,2012,0.004813,8.0,1.0,MUFA 20:1 c,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115340,1750337,1160,0.0,8.0,1.0,cis-Lycopene,UG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115356,1750337,1218,0.1238,8.0,1.0,Tyrosine,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115376,1750337,2013,0.0,8.0,1.0,TFA 20:1 t,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115396,1750337,1010,0.5569,8.0,1.0,Sucrose,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115298,1750337,1321,0.0,8.0,1.0,"PUFA 18:3 n-6 c,c,c",G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115397,1750337,1266,0.07281,8.0,1.0,SFA 18:0,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115377,1750337,2014,0.0,8.0,1.0,MUFA 22:1 n-9,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115373,1750337,2008,0.0,8.0,1.0,MUFA 12:1,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115292,1750337,1311,0.0,8.0,1.0,PUFA 18:2 CLAs,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115347,1750337,1177,19.69,8.0,1.0,"Folate, total",UG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115343,1750337,1166,0.084,10.0,1.0,Riboflavin,MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115385,1750337,1004,2.125,8.0,1.0,Total lipid (fat),G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115362,1750337,1224,0.6194,8.0,1.0,Glutamic acid,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115323,1750337,1112,0.0,3.0,1.0,Vitamin D3 (cholecalciferol),UG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115392,1750337,1263,0.0,8.0,1.0,SFA 12:0,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115299,1750337,1323,0.001,8.0,1.0,MUFA 17:1,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115371,1750337,2006,0.0,8.0,1.0,SFA 21:0,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115388,1750337,2029,0.0,8.0,1.0,trans-Lycopene,UG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115386,1750337,2028,0.0,8.0,1.0,trans-beta-Carotene,UG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115325,1750337,1119,7.259,8.0,1.0,Zeaxanthin,UG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115290,1750337,1306,0.001125,8.0,1.0,TFA 18:2 t not further defined,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115361,1750337,1223,0.3963,8.0,1.0,Aspartic acid,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115370,1750337,2005,0.0,8.0,1.0,SFA 9:0,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115310,1750337,1091,68.65,13.0,1.0,"Phosphorus, P",MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115360,1750337,1222,0.1394,8.0,1.0,Alanine,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115339,1750337,1159,0.0,8.0,1.0,cis-beta-Carotene,UG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115304,1750337,1335,0.0,8.0,1.0,SFA 11:0,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115297,1750337,1316,0.9878,8.0,1.0,"PUFA 18:2 n-6 c,c",G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115383,1750337,1258,0.3138,8.0,1.0,"Fatty acids, total saturated",G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115403,1750337,1271,0.0,8.0,1.0,PUFA 20:4,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115318,1750337,1103,1.942,8.0,1.0,"Selenium, Se",UG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115389,1750337,1261,0.0,8.0,1.0,SFA 8:0,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115308,1750337,1089,0.5416,13.0,1.0,"Iron, Fe",MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115300,1750337,1075,0.0,8.0,1.0,Galactose,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115305,1750337,1340,0.4569,8.0,1.0,Daidzein,MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115354,1750337,1215,0.04625,8.0,1.0,Methionine,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115278,1750337,1280,0.0,8.0,1.0,PUFA 22:5 n-3 (DPA),G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115306,1750337,1341,0.380125,8.0,1.0,Genistein,MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115341,1750337,1161,0.9655,8.0,1.0,cis-Lutein/Zeaxanthin,UG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115407,1750337,1278,0.0,8.0,1.0,PUFA 20:5 n-3 (EPA),G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115359,1750337,1221,0.0975,8.0,1.0,Histidine,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115378,1750337,2015,0.0,8.0,1.0,MUFA 22:1 n-11,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115346,1750337,1176,3.338,8.0,1.0,Biotin,UG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115319,1750337,1105,58.23,13.0,1.0,Retinol,UG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115302,1750337,1334,0.0,8.0,1.0,PUFA 22:2,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115295,1750337,1314,0.001938,8.0,1.0,MUFA 16:1 c,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115393,1750337,2032,0.0,8.0,1.0,"Cryptoxanthin, alpha",UG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115401,1750337,1013,0.0,8.0,1.0,Lactose,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115332,1750337,1130,0.0,8.0,1.0,"Tocotrienol, gamma",MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115365,1750337,1227,0.1675,8.0,1.0,Serine,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115312,1750337,1093,34.28,13.0,1.0,"Sodium, Na",MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115351,1750337,1212,0.145,8.0,1.0,Isoleucine,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115284,1750337,1299,0.001688,8.0,1.0,SFA 15:0,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115333,1750337,1131,0.0,8.0,1.0,"Tocotrienol, delta",MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115345,1750337,1175,0.05525,8.0,1.0,Vitamin B-6,MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115382,1750337,1002,0.5675,8.0,1.0,Nitrogen,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115316,1750337,1101,0.2077,13.0,1.0,"Manganese, Mn",MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115352,1750337,1213,0.2494,8.0,1.0,Leucine,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115358,1750337,1220,0.2688,8.0,1.0,Arginine,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115405,1750337,1273,0.00675,8.0,1.0,SFA 22:0,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115294,1750337,1313,0.0005625,8.0,1.0,"PUFA 20:2 n-6 c,c",G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115379,1750337,2019,0.0,8.0,1.0,TFA 18:3 t,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115337,1750337,1411,0.0,8.0,1.0,PUFA 22:4,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115320,1750337,1108,0.0,8.0,1.0,"Carotene, alpha",UG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115328,1750337,1126,1.42,8.0,1.0,"Tocopherol, gamma",MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115326,1750337,1120,0.0,8.0,1.0,"Cryptoxanthin, beta",UG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115390,1750337,1262,0.0,8.0,1.0,SFA 10:0,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115330,1750337,1128,0.0,8.0,1.0,"Tocotrienol, alpha",MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115395,1750337,1265,0.2182,8.0,1.0,SFA 16:0,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115348,1750337,1178,0.3931,10.0,1.0,Vitamin B-12,UG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115394,1750337,1264,0.003813,8.0,1.0,SFA 14:0,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115342,1750337,1165,0.06319,8.0,1.0,Thiamin,MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115400,1750337,1012,0.0,8.0,1.0,Fructose,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115287,1750337,1303,0.0,8.0,1.0,TFA 16:1 t,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115355,1750337,1217,0.175,8.0,1.0,Phenylalanine,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115296,1750337,1315,0.4092,8.0,1.0,MUFA 18:1 c,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115334,1750337,1404,0.1664,8.0,1.0,"PUFA 18:3 n-3 c,c,c (ALA)",G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115291,1750337,1051,92.4,8.0,1.0,Water,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115380,1750337,2021,0.0,8.0,1.0,PUFA 22:3,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115336,1750337,1406,0.0,8.0,1.0,PUFA 20:3 n-6,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115349,1750337,1210,0.04625,8.0,1.0,Tryptophan,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115281,1750337,2051,1.365,8.0,1.0,Glycitin,MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115381,1750337,1257,0.0,8.0,1.0,"Fatty acids, total trans",G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115363,1750337,1225,0.1413,8.0,1.0,Glycine,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115402,1750337,1014,0.0,8.0,1.0,Maltose,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115289,1750337,1305,0.0,8.0,1.0,TFA 22:1 t,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115391,1750337,1007,0.635,8.0,1.0,Ash,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115384,1750337,1259,0.0,8.0,1.0,SFA 4:0,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115366,1750337,1228,0.0,8.0,1.0,Hydroxyproline,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115368,1750337,2003,0.0,8.0,1.0,SFA 5:0,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115279,1750337,2049,12.91,8.0,1.0,Daidzin,MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115317,1750337,1102,58.38,8.0,1.0,"Molybdenum, Mo",UG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115288,1750337,1304,0.0008125,8.0,1.0,TFA 18:1 t,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115303,1750337,1079,0.0,8.0,1.0,"Fiber, total dietary",G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115285,1750337,1300,0.002,8.0,1.0,SFA 17:0,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115309,1750337,1090,21.54,13.0,1.0,"Magnesium, Mg",MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115311,1750337,1092,158.2,13.0,1.0,"Potassium, K",MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115374,1750337,2009,0.0,8.0,1.0,MUFA 14:1 c,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115404,1750337,1272,0.0,8.0,1.0,PUFA 22:6 n-3 (DHA),G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115327,1750337,1125,0.0,8.0,1.0,"Tocopherol, beta",MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115353,1750337,1214,0.2206,8.0,1.0,Lysine,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115329,1750337,1127,0.8742,8.0,1.0,"Tocopherol, delta",MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115324,1750337,1118,0.0,8.0,1.0,"Carotene, gamma",UG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115331,1750337,1129,0.0,8.0,1.0,"Tocotrienol, beta",MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115406,1750337,1276,0.0,8.0,1.0,PUFA 18:4,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115280,1750337,1281,0.0,8.0,1.0,TFA 14:1 t,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115307,1750337,1087,101.0,13.0,1.0,"Calcium, Ca",MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115369,1750337,2004,0.0,8.0,1.0,SFA 7:0,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115335,1750337,1405,0.0,8.0,1.0,PUFA 20:3 n-3,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115301,1750337,1333,0.0,8.0,1.0,MUFA 15:1,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115313,1750337,1095,0.3118,13.0,1.0,"Zinc, Zn",MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115321,1750337,1109,0.1557,8.0,1.0,Vitamin E (alpha-tocopherol),MG,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115398,1750337,1011,0.0,8.0,1.0,Glucose,G,foundation_food,"Soy milk, unsweetened, plain, shelf stable",16.0,4/28/2021
21115673,1750338,2026,0.0,,4.0,PUFA 20:2 c,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115672,1750338,2025,0.0,,4.0,PUFA 22:6 c,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115671,1750338,2024,0.0,,4.0,PUFA 22:5 c,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115670,1750338,2023,0.0,,4.0,PUFA 20:5c,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115669,1750338,2022,0.0,,4.0,PUFA 20:4c,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115668,1750338,2020,0.0,,4.0,PUFA 20:3 c,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115667,1750338,2018,0.000625,,4.0,PUFA 18:3 c,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115666,1750338,2017,0.000125,,4.0,TFA 18:2 t,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115665,1750338,2016,0.2756,,4.0,PUFA 18:2 c,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115664,1750338,2010,0.00125,,4.0,MUFA 17:1 c,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115663,1750338,1331,0.0,,4.0,"Fatty acids, total trans-polyenoic",G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115662,1750338,1329,0.0,,4.0,"Fatty acids, total trans-monoenoic",G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115661,1750338,1317,0.0,,4.0,MUFA 22:1 c,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115660,1750338,1085,1.1089,,4.0,Total fat (NLEA),G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115659,1750338,1063,0.0,,4.0,"Sugars, Total",G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115658,1750338,1050,0.0,,4.0,"Carbohydrate, by summation",G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115578,1750338,1110,37.1,,49.0,"Vitamin D (D2 + D3), International Units",IU,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115577,1750338,1114,0.927,,49.0,Vitamin D (D2 + D3),UG,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115576,1750338,1106,41.4,,49.0,"Vitamin A, RAE",UG,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115515,1750338,2048,14.5562,,49.0,Energy (Atwater Specific Factors),KCAL,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115514,1750338,2047,14.5562,,49.0,Energy (Atwater General Factors),KCAL,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115513,1750338,1005,0.3371125,,49.0,"Carbohydrate, by difference",G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115512,1750338,1003,0.5546875,,49.0,Protein,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115231,1750338,1258,0.1038,8.0,1.0,"Fatty acids, total saturated",G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115214,1750338,1177,0.0,8.0,1.0,"Folate, total",UG,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115241,1750338,1010,0.0,8.0,1.0,Sucrose,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115184,1750338,1091,29.85,14.0,1.0,"Phosphorus, P",MG,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115200,1750338,1128,0.0,14.0,1.0,"Tocotrienol, alpha",MG,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115216,1750338,2003,0.0,8.0,1.0,SFA 5:0,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115252,1750338,1278,0.0,8.0,1.0,PUFA 20:5 n-3 (EPA),G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115185,1750338,1092,30.79,14.0,1.0,"Potassium, K",MG,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115189,1750338,1100,0.0,8.0,1.0,"Iodine, I",UG,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115175,1750338,1323,0.00125,8.0,1.0,MUFA 17:1,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115243,1750338,1011,0.0,8.0,1.0,Glucose,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115237,1750338,1007,0.4872,9.0,1.0,Ash,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115227,1750338,2019,0.0,8.0,1.0,TFA 18:3 t,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115209,1750338,1165,0.0,8.0,1.0,Thiamin,MG,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115198,1750338,1126,0.02746,14.0,1.0,"Tocopherol, gamma",MG,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115167,1750338,1051,97.4,8.0,1.0,Water,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115235,1750338,1261,0.0,8.0,1.0,SFA 8:0,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115212,1750338,1175,0.0,8.0,1.0,Vitamin B-6,MG,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115205,1750338,1405,0.0,8.0,1.0,PUFA 20:3 n-3,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115207,1750338,1411,0.0,8.0,1.0,PUFA 22:4,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115187,1750338,1095,0.1718,14.0,1.0,"Zinc, Zn",MG,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115251,1750338,1276,0.0,8.0,1.0,PUFA 18:4,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115159,1750338,1293,0.2763,8.0,1.0,"Fatty acids, total polyunsaturated",G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115234,1750338,1260,0.0,8.0,1.0,SFA 6:0,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115197,1750338,1125,0.0,14.0,1.0,"Tocopherol, beta",MG,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115202,1750338,1130,0.0,14.0,1.0,"Tocotrienol, gamma",MG,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115204,1750338,1404,0.000625,8.0,1.0,"PUFA 18:3 n-3 c,c,c (ALA)",G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115171,1750338,1314,0.005813,8.0,1.0,MUFA 16:1 c,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115226,1750338,2015,0.0,8.0,1.0,MUFA 22:1 n-11,G,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
21115195,1750338,1111,0.9266,14.0,1.0,Vitamin D2 (ergocalciferol),UG,foundation_food,"Almond milk, unsweetened, plain, shelf stable",14.0,4/28/2021
